SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,POPESTIMATE2011,BIRTHS2010,DEATHS2010
50,2,4,31,165,Nebraska,Sioux County,1311,1327,2,1
50,2,4,31,167,Nebraska,Stanton County,6129,6189,26,2
50,2,4,31,169,Nebraska,Thayer County,5228,5174,12,7
50,2,4,31,171,Nebraska,Thomas County,647,688,3,0
50,2,4,31,173,Nebraska,Thurston County,6940,6909,39,19
50,2,4,31,175,Nebraska,Valley County,4260,4247,14,15
50,2,4,31,177,Nebraska,Washington County,20234,20263,54,28
50,2,4,31,179,Nebraska,Wayne County,9595,9452,30,23
50,2,4,31,181,Nebraska,Webster County,3812,3768,11,18
50,2,4,31,183,Nebraska,Wheeler County,818,815,5,1
50,2,4,31,185,Nebraska,York County,13665,13753,48,19
40,4,8,32,0,Nevada,Nevada,2700551,2718819,8892,4945
50,4,8,32,1,Nevada,Churchill County,24877,24601,71,37
50,4,8,32,3,Nevada,Clark County,1951269,1967290,6581,3281
50,4,8,32,5,Nevada,Douglas County,46997,47021,97,82
50,4,8,32,7,Nevada,Elko County,48818,49523,186,39
50,4,8,32,9,Nevada,Esmeralda County,783,758,5,1
50,4,8,32,11,Nevada,Eureka County,1987,1981,4,12
50,4,8,32,13,Nevada,Humboldt County,16528,16651,60,15
50,4,8,32,15,Nevada,Lander County,5775,5845,17,2
50,4,8,32,17,Nevada,Lincoln County,5345,5263,10,16
50,4,8,32,19,Nevada,Lyon County,51980,51463,159,150
50,4,8,32,21,Nevada,Mineral County,4772,4627,10,4
50,4,8,32,23,Nevada,Nye County,43946,43315,92,135
50,4,8,32,27,Nevada,Pershing County,6753,6646,12,16
50,4,8,32,29,Nevada,Storey County,4010,3955,3,4
50,4,8,32,31,Nevada,Washoe County,421407,425015,1414,916
50,4,8,32,33,Nevada,White Pine County,10030,10109,29,46
50,4,8,32,510,Nevada,Carson City,55274,54756,142,189
40,1,1,33,0,New Hampshire,New Hampshire,1316470,1318344,3269,2519
50,1,1,33,1,New Hampshire,Belknap County,60088,60281,154,129
50,1,1,33,3,New Hampshire,Carroll County,47818,47747,94,123
50,1,1,33,5,New Hampshire,Cheshire County,77117,76807,186,150
50,1,1,33,7,New Hampshire,Coos County,33055,32478,82,93
50,1,1,33,9,New Hampshire,Grafton County,89118,89043,181,188
50,1,1,33,11,New Hampshire,Hillsborough County,400721,401758,1129,632
50,1,1,33,13,New Hampshire,Merrimack County,146445,146752,356,340
50,1,1,33,15,New Hampshire,Rockingham County,295223,296022,637,559
50,1,1,33,17,New Hampshire,Strafford County,123143,124002,320,204
50,1,1,33,19,New Hampshire,Sullivan County,43742,43454,130,101
40,1,2,34,0,New Jersey,New Jersey,8791894,8842934,26529,17104
50,1,2,34,1,New Jersey,Atlantic County,274549,275078,799,546
50,1,2,34,3,New Jersey,Bergen County,905116,914018,2378,1675
50,1,2,34,5,New Jersey,Burlington County,448734,450549,1187,933
50,1,2,34,7,New Jersey,Camden County,513657,513185,1647,1119
50,1,2,34,9,New Jersey,Cape May County,97265,96597,236,350
50,1,2,34,11,New Jersey,Cumberland County,156898,157570,564,376
50,1,2,34,13,New Jersey,Essex County,783969,787006,2579,1428
50,1,2,34,15,New Jersey,Gloucester County,288288,289470,860,510
50,1,2,34,17,New Jersey,Hudson County,634266,648350,2429,908
50,1,2,34,19,New Jersey,Hunterdon County,128349,127203,244,233
50,1,2,34,21,New Jersey,Mercer County,366513,367908,1052,721
50,1,2,34,23,New Jersey,Middlesex County,809858,817516,2485,1390
50,1,2,34,25,New Jersey,Monmouth County,630380,629815,1608,1350
50,1,2,34,27,New Jersey,Morris County,492276,495750,1267,887
50,1,2,34,29,New Jersey,Ocean County,576567,578931,1956,1634
50,1,2,34,31,New Jersey,Passaic County,501226,504193,1812,822
50,1,2,34,33,New Jersey,Salem County,66083,66031,201,201
50,1,2,34,35,New Jersey,Somerset County,323444,326815,848,459
50,1,2,34,37,New Jersey,Sussex County,149265,148097,385,287
50,1,2,34,39,New Jersey,Union County,536499,540707,1740,1016
50,1,2,34,41,New Jersey,Warren County,108692,108145,252,259
40,4,8,35,0,New Mexico,New Mexico,2059179,2078226,6649,3810
50,4,8,35,1,New Mexico,Bernalillo County,662564,669492,2134,1157
50,4,8,35,3,New Mexico,Catron County,3725,3707,1,3
50,4,8,35,5,New Mexico,Chaves County,65645,65681,231,179
50,4,8,35,6,New Mexico,Cibola County,27213,27520,104,32
50,4,8,35,7,New Mexico,Colfax County,13750,13615,30,24
50,4,8,35,9,New Mexico,Curry County,48376,49688,216,73
50,4,8,35,11,New Mexico,De Baca County,2022,1969,7,1
50,4,8,35,13,New Mexico,Doña Ana County,209233,212982,749,396
50,4,8,35,15,New Mexico,Eddy County,53829,54047,194,108
50,4,8,35,17,New Mexico,Grant County,29514,29396,92,113
50,4,8,35,19,New Mexico,Guadalupe County,4687,4651,12,16
50,4,8,35,21,New Mexico,Harding County,695,709,1,3
50,4,8,35,23,New Mexico,Hidalgo County,4894,4844,11,1
50,4,8,35,25,New Mexico,Lea County,64727,65077,247,194
50,4,8,35,27,New Mexico,Lincoln County,20497,20393,38,65
50,4,8,35,28,New Mexico,Los Alamos County,17950,18178,36,43
50,4,8,35,29,New Mexico,Luna County,25095,25141,84,92
50,4,8,35,31,New Mexico,McKinley County,71492,73497,299,148
50,4,8,35,33,New Mexico,Mora County,4881,4784,11,3
50,4,8,35,35,New Mexico,Otero County,63797,65493,207,95
50,4,8,35,37,New Mexico,Quay County,9041,9080,30,43
50,4,8,35,39,New Mexico,Rio Arriba County,40246,40322,156,75
50,4,8,35,41,New Mexico,Roosevelt County,19846,20456,77,42
50,4,8,35,43,New Mexico,Sandoval County,131561,134215,372,160
50,4,8,35,45,New Mexico,San Juan County,130044,128016,458,201
50,4,8,35,47,New Mexico,San Miguel County,29393,29342,92,33
50,4,8,35,49,New Mexico,Santa Fe County,144170,145395,342,211
50,4,8,35,51,New Mexico,Sierra County,11988,12025,17,30
50,4,8,35,53,New Mexico,Socorro County,17866,17818,53,74
50,4,8,35,55,New Mexico,Taos County,32937,32944,76,79
50,4,8,35,57,New Mexico,Torrance County,16383,16409,41,12
50,4,8,35,59,New Mexico,Union County,4549,4432,15,15
50,4,8,35,61,New Mexico,Valencia County,76569,76908,216,89
40,1,2,36,0,New York,New York,19378102,19523202,61414,35134
50,1,2,36,1,New York,Albany County,304204,305010,785,564
50,1,2,36,3,New York,Allegany County,48946,48825,120,75
50,1,2,36,5,New York,Bronx County,1385108,1400221,5430,2166
50,1,2,36,7,New York,Broome County,200600,199379,498,433
50,1,2,36,9,New York,Cattaraugus County,80317,79851,262,258
50,1,2,36,11,New York,Cayuga County,80026,79831,216,204
50,1,2,36,13,New York,Chautauqua County,134905,134264,311,392
50,1,2,36,15,New York,Chemung County,88830,88997,254,197
50,1,2,36,17,New York,Chenango County,50477,50219,107,165
50,1,2,36,19,New York,Clinton County,82128,81851,218,160
50,1,2,36,21,New York,Columbia County,63096,62640,152,139
50,1,2,36,23,New York,Cortland County,49336,49527,121,85
50,1,2,36,25,New York,Delaware County,47980,47658,121,103
50,1,2,36,27,New York,Dutchess County,297488,298274,764,559
50,1,2,36,29,New York,Erie County,919040,919924,2555,2256
50,1,2,36,31,New York,Essex County,39370,39479,96,66
50,1,2,36,33,New York,Franklin County,51599,51572,128,82
50,1,2,36,35,New York,Fulton County,55531,55273,137,167
50,1,2,36,37,New York,Genesee County,60079,60004,160,165
50,1,2,36,39,New York,Greene County,49221,48992,117,161
50,1,2,36,41,New York,Hamilton County,4836,4831,10,4
50,1,2,36,43,New York,Herkimer County,64519,64623,173,179
50,1,2,36,45,New York,Jefferson County,116229,118172,491,244
50,1,2,36,47,New York,Kings County,2504700,2544744,10334,3740
50,1,2,36,49,New York,Lewis County,27087,27085,95,81
50,1,2,36,51,New York,Livingston County,65393,64890,145,109
50,1,2,36,53,New York,Madison County,73442,72974,177,187
50,1,2,36,55,New York,Monroe County,744344,747615,2210,1539
50,1,2,36,57,New York,Montgomery County,50219,49924,147,110
50,1,2,36,59,New York,Nassau County,1339532,1347270,3708,2602
50,1,2,36,61,New York,New York County,1585873,1609789,5028,2293
50,1,2,36,63,New York,Niagara County,216469,215669,543,595
50,1,2,36,65,New York,Oneida County,234878,234267,670,638
50,1,2,36,67,New York,Onondaga County,467026,467824,1369,858
50,1,2,36,69,New York,Ontario County,107931,108759,248,284
50,1,2,36,71,New York,Orange County,372813,374293,1266,520
50,1,2,36,73,New York,Orleans County,42883,42703,112,118
50,1,2,36,75,New York,Oswego County,122109,122021,344,219
50,1,2,36,77,New York,Otsego County,62259,61985,127,112
50,1,2,36,79,New York,Putnam County,99710,99907,248,187
50,1,2,36,81,New York,Queens County,2230722,2261144,7598,3339
50,1,2,36,83,New York,Rensselaer County,159429,159731,429,417
50,1,2,36,85,New York,Richmond County,468730,471102,1381,790
50,1,2,36,87,New York,Rockland County,311687,315807,1121,453
50,1,2,36,89,New York,St. Lawrence County,111944,112477,309,282
50,1,2,36,91,New York,Saratoga County,219607,221165,628,367
50,1,2,36,93,New York,Schenectady County,154727,154658,451,357
50,1,2,36,95,New York,Schoharie County,32749,32658,82,88
50,1,2,36,97,New York,Schuyler County,18343,18496,47,68
50,1,2,36,99,New York,Seneca County,35251,35359,114,66
50,1,2,36,101,New York,Steuben County,98990,99286,314,214
50,1,2,36,103,New York,Suffolk County,1493350,1500649,4374,2710
50,1,2,36,105,New York,Sullivan County,77547,77116,209,151
50,1,2,36,107,New York,Tioga County,51125,51022,132,124
50,1,2,36,109,New York,Tompkins County,101564,102120,246,121
50,1,2,36,111,New York,Ulster County,182493,182676,419,416
50,1,2,36,113,New York,Warren County,65707,65693,154,185
50,1,2,36,115,New York,Washington County,63216,63083,130,114
50,1,2,36,117,New York,Wayne County,93772,93267,256,231
50,1,2,36,119,New York,Westchester County,949113,957270,2857,1515
50,1,2,36,121,New York,Wyoming County,42155,41900,91,72
50,1,2,36,123,New York,Yates County,25348,25387,75,38
40,3,5,37,0,North Carolina,North Carolina,9535483,9651025,29914,18680
50,3,5,37,1,North Carolina,Alamance County,151131,152947,479,389
50,3,5,37,3,North Carolina,Alexander County,37198,37118,80,57
50,3,5,37,5,North Carolina,Alleghany County,11155,11025,25,48
50,3,5,37,7,North Carolina,Anson County,26948,26517,59,97
50,3,5,37,9,North Carolina,Ashe County,27281,27172,63,102
50,3,5,37,11,North Carolina,Avery County,17797,17761,37,54
50,3,5,37,13,North Carolina,Beaufort County,47759,47692,143,115
50,3,5,37,15,North Carolina,Bertie County,21282,20971,49,33
50,3,5,37,17,North Carolina,Bladen County,35190,35001,89,120
50,3,5,37,19,North Carolina,Brunswick County,107431,110301,255,243
50,3,5,37,21,North Carolina,Buncombe County,238318,241345,610,592
50,3,5,37,23,North Carolina,Burke County,90912,90712,232,298
50,3,5,37,25,North Carolina,Cabarrus County,178011,181299,570,384
50,3,5,37,27,North Carolina,Caldwell County,83029,82261,174,206
50,3,5,37,29,North Carolina,Camden County,9980,10042,20,6
50,3,5,37,31,North Carolina,Carteret County,66469,67356,132,176
50,3,5,37,33,North Carolina,Caswell County,23719,23569,37,31
50,3,5,37,35,North Carolina,Catawba County,154358,154143,438,308
50,3,5,37,37,North Carolina,Chatham County,63505,65179,159,112
50,3,5,37,39,North Carolina,Cherokee County,27444,27138,56,98
50,3,5,37,41,North Carolina,Chowan County,14793,14811,39,62
50,3,5,37,43,North Carolina,Clay County,10587,10662,22,17
50,3,5,37,45,North Carolina,Cleveland County,98078,97558,253,301
50,3,5,37,47,North Carolina,Columbus County,58098,57811,143,158
50,3,5,37,49,North Carolina,Craven County,103505,104705,409,195
50,3,5,37,51,North Carolina,Cumberland County,319431,323865,1374,514
50,3,5,37,53,North Carolina,Currituck County,23547,23900,68,29
50,3,5,37,55,North Carolina,Dare County,33920,34193,96,91
50,3,5,37,57,North Carolina,Davidson County,162878,163340,413,326
50,3,5,37,59,North Carolina,Davie County,41240,41344,75,105
50,3,5,37,61,North Carolina,Duplin County,58505,59395,174,92
50,3,5,37,63,North Carolina,Durham County,267587,276552,1108,359
50,3,5,37,65,North Carolina,Edgecombe County,56552,56096,202,104
50,3,5,37,67,North Carolina,Forsyth County,350670,354510,1194,689
50,3,5,37,69,North Carolina,Franklin County,60619,61109,175,103
50,3,5,37,71,North Carolina,Gaston County,206086,206943,624,550
50,3,5,37,73,North Carolina,Gates County,12197,12070,28,50
50,3,5,37,75,North Carolina,Graham County,8861,8789,23,35
50,3,5,37,77,North Carolina,Granville County,59916,57673,147,63
50,3,5,37,79,North Carolina,Greene County,21362,21675,53,24
50,3,5,37,81,North Carolina,Guilford County,488406,495126,1458,787
50,3,5,37,83,North Carolina,Halifax County,54691,54248,157,176
50,3,5,37,85,North Carolina,Harnett County,114678,119189,433,248
50,3,5,37,87,North Carolina,Haywood County,59036,58703,131,193
50,3,5,37,89,North Carolina,Henderson County,106740,107514,290,280
50,3,5,37,91,North Carolina,Hertford County,24669,24493,59,76
50,3,5,37,93,North Carolina,Hoke County,46952,49472,222,80
50,3,5,37,95,North Carolina,Hyde County,5810,5830,19,21
50,3,5,37,97,North Carolina,Iredell County,159437,161111,436,291
50,3,5,37,99,North Carolina,Jackson County,40271,40204,103,55
50,3,5,37,101,North Carolina,Johnston County,168878,172791,571,304
50,3,5,37,103,North Carolina,Jones County,10153,10265,21,53
50,3,5,37,105,North Carolina,Lee County,57866,58552,225,91
50,3,5,37,107,North Carolina,Lenoir County,59495,59425,182,138
50,3,5,37,109,North Carolina,Lincoln County,78265,78539,196,170
50,3,5,37,111,North Carolina,McDowell County,44996,44957,126,56
50,3,5,37,113,North Carolina,Macon County,33922,33848,88,64
50,3,5,37,115,North Carolina,Madison County,20764,20825,39,68
50,3,5,37,117,North Carolina,Martin County,24505,24237,64,83
50,3,5,37,119,North Carolina,Mecklenburg County,919628,945108,3391,1123
50,3,5,37,121,North Carolina,Mitchell County,15579,15376,33,68
50,3,5,37,123,North Carolina,Montgomery County,27798,27862,81,99
50,3,5,37,125,North Carolina,Moore County,88247,89384,257,220
50,3,5,37,127,North Carolina,Nash County,95840,95711,262,270
50,3,5,37,129,North Carolina,New Hanover County,202667,205970,531,320
50,3,5,37,131,North Carolina,Northampton County,22099,21960,47,78
50,3,5,37,133,North Carolina,Onslow County,177772,177857,1035,158
50,3,5,37,135,North Carolina,Orange County,133801,134759,315,240
50,3,5,37,137,North Carolina,Pamlico County,13144,13291,21,54
50,3,5,37,139,North Carolina,Pasquotank County,40661,40376,134,121
50,3,5,37,141,North Carolina,Pender County,52217,53292,124,72
50,3,5,37,143,North Carolina,Perquimans County,13453,13461,36,49
50,3,5,37,145,North Carolina,Person County,39464,39520,104,137
50,3,5,37,147,North Carolina,Pitt County,168148,170782,544,215
50,3,5,37,149,North Carolina,Polk County,20510,20292,38,53
50,3,5,37,151,North Carolina,Randolph County,141752,141830,397,312
50,3,5,37,153,North Carolina,Richmond County,46639,46606,149,145
50,3,5,37,155,North Carolina,Robeson County,134168,135029,503,253
50,3,5,37,157,North Carolina,Rockingham County,93643,93219,239,211
50,3,5,37,159,North Carolina,Rowan County,138428,137995,382,410
50,3,5,37,161,North Carolina,Rutherford County,67810,67368,157,203
50,3,5,37,163,North Carolina,Sampson County,63431,63659,209,108
50,3,5,37,165,North Carolina,Scotland County,36157,36317,120,128
50,3,5,37,167,North Carolina,Stanly County,60585,60471,140,135
50,3,5,37,169,North Carolina,Stokes County,47401,47192,107,145
50,3,5,37,171,North Carolina,Surry County,73673,73608,196,183
50,3,5,37,173,North Carolina,Swain County,13981,13999,51,26
50,3,5,37,175,North Carolina,Transylvania County,33090,32798,59,84
50,3,5,37,177,North Carolina,Tyrrell County,4407,4338,15,4
50,3,5,37,179,North Carolina,Union County,201292,205060,589,302
50,3,5,37,181,North Carolina,Vance County,45422,45242,156,154
50,3,5,37,183,North Carolina,Wake County,900993,929334,3207,1055
50,3,5,37,185,North Carolina,Warren County,20972,20927,47,64
50,3,5,37,187,North Carolina,Washington County,13228,12949,29,73
50,3,5,37,189,North Carolina,Watauga County,51079,51563,76,97
50,3,5,37,191,North Carolina,Wayne County,122623,124028,403,225
50,3,5,37,193,North Carolina,Wilkes County,69340,69195,172,162
50,3,5,37,195,North Carolina,Wilson County,81234,81430,235,224
50,3,5,37,197,North Carolina,Yadkin County,38406,38311,132,92
50,3,5,37,199,North Carolina,Yancey County,17818,17677,44,38
40,2,4,38,0,North Dakota,North Dakota,672591,685326,2341,1493
50,2,4,38,1,North Dakota,Adams County,2343,2304,8,6
50,2,4,38,3,North Dakota,Barnes County,11066,11108,33,45
50,2,4,38,5,North Dakota,Benson County,6660,6696,37,25
50,2,4,38,7,North Dakota,Billings County,783,839,1,0
50,2,4,38,9,North Dakota,Bottineau County,6429,6503,16,11
50,2,4,38,11,North Dakota,Bowman County,3151,3137,11,21
50,2,4,38,13,North Dakota,Burke County,1968,2049,1,0
50,2,4,38,15,North Dakota,Burleigh County,81308,83312,297,163
50,2,4,38,17,North Dakota,Cass County,149778,153115,539,255
50,2,4,38,19,North Dakota,Cavalier County,3993,3953,9,15
50,2,4,38,21,North Dakota,Dickey County,5289,5269,15,24
50,2,4,38,23,North Dakota,Divide County,2071,2141,6,9
50,2,4,38,25,North Dakota,Dunn County,3536,3752,10,19
50,2,4,38,27,North Dakota,Eddy County,2385,2351,4,2
50,2,4,38,29,North Dakota,Emmons County,3550,3524,7,24
50,2,4,38,31,North Dakota,Foster County,3343,3352,5,7
50,2,4,38,33,North Dakota,Golden Valley County,1680,1750,5,10
50,2,4,38,35,North Dakota,Grand Forks County,66861,66647,259,133
50,2,4,38,37,North Dakota,Grant County,2394,2355,3,3
50,2,4,38,39,North Dakota,Griggs County,2420,2372,10,12
50,2,4,38,41,North Dakota,Hettinger County,2477,2525,9,12
50,2,4,38,43,North Dakota,Kidder County,2435,2446,0,0
50,2,4,38,45,North Dakota,LaMoure County,4139,4115,8,17
50,2,4,38,47,North Dakota,Logan County,1990,1970,3,2
50,2,4,38,49,North Dakota,McHenry County,5395,5484,14,4
50,2,4,38,51,North Dakota,McIntosh County,2809,2763,2,7
50,2,4,38,53,North Dakota,McKenzie County,6360,7015,12,3
50,2,4,38,55,North Dakota,McLean County,8962,9081,24,21
50,2,4,38,57,North Dakota,Mercer County,8424,8435,32,29
50,2,4,38,59,North Dakota,Morton County,27471,27725,103,88
50,2,4,38,61,North Dakota,Mountrail County,7673,8105,27,31
50,2,4,38,63,North Dakota,Nelson County,3126,3066,8,15
50,2,4,38,65,North Dakota,Oliver County,1846,1847,6,7
50,2,4,38,67,North Dakota,Pembina County,7413,7383,15,26
50,2,4,38,69,North Dakota,Pierce County,4357,4379,4,7
50,2,4,38,71,North Dakota,Ramsey County,11451,11509,39,50
50,2,4,38,73,North Dakota,Ransom County,5457,5418,8,5
50,2,4,38,75,North Dakota,Renville County,2470,2494,10,1
50,2,4,38,77,North Dakota,Richland County,16321,16266,55,51
50,2,4,38,79,North Dakota,Rolette County,13937,14150,82,19
50,2,4,38,81,North Dakota,Sargent County,3829,3803,8,3
50,2,4,38,83,North Dakota,Sheridan County,1321,1313,4,4
50,2,4,38,85,North Dakota,Sioux County,4153,4253,23,15
50,2,4,38,87,North Dakota,Slope County,727,724,5,0
50,2,4,38,89,North Dakota,Stark County,24199,25165,74,35
50,2,4,38,91,North Dakota,Steele County,1975,2032,5,0
50,2,4,38,93,North Dakota,Stutsman County,21100,21000,65,39
50,2,4,38,95,North Dakota,Towner County,2246,2291,2,4
50,2,4,38,97,North Dakota,Traill County,8121,8048,23,26
50,2,4,38,99,North Dakota,Walsh County,11119,11030,26,16
50,2,4,38,101,North Dakota,Ward County,61675,64343,261,103
50,2,4,38,103,North Dakota,Wells County,4207,4218,10,28
50,2,4,38,105,North Dakota,Williams County,22398,24401,98,41
40,2,3,39,0,Ohio,Ohio,11536504,11545442,34809,26464
50,2,3,39,1,Ohio,Adams County,28550,28511,94,102
50,2,3,39,3,Ohio,Allen County,106331,105963,337,219
50,2,3,39,5,Ohio,Ashland County,53139,53285,165,91
50,2,3,39,7,Ohio,Ashtabula County,101497,101099,284,281
50,2,3,39,9,Ohio,Athens County,64757,65112,138,155
50,2,3,39,11,Ohio,Auglaize County,45949,45819,128,106
50,2,3,39,13,Ohio,Belmont County,70400,70065,199,238
50,2,3,39,15,Ohio,Brown County,44846,44675,135,89
50,2,3,39,17,Ohio,Butler County,368130,370199,1163,630
50,2,3,39,19,Ohio,Carroll County,28836,28894,80,42
50,2,3,39,21,Ohio,Champaign County,40097,39873,97,66
50,2,3,39,23,Ohio,Clark County,138333,137760,437,376
50,2,3,39,25,Ohio,Clermont County,197363,198615,623,417
50,2,3,39,27,Ohio,Clinton County,42040,41915,130,95
50,2,3,39,29,Ohio,Columbiana County,107841,107265,286,260
50,2,3,39,31,Ohio,Coshocton County,36901,36919,115,68
50,2,3,39,33,Ohio,Crawford County,43784,43297,117,96
50,2,3,39,35,Ohio,Cuyahoga County,1280122,1269820,3799,3273
50,2,3,39,37,Ohio,Darke County,52959,52671,155,149
50,2,3,39,39,Ohio,Defiance County,39037,39036,109,117
50,2,3,39,41,Ohio,Delaware County,174214,178544,562,231
50,2,3,39,43,Ohio,Erie County,77079,76682,210,259
50,2,3,39,45,Ohio,Fairfield County,146156,147333,417,244
50,2,3,39,47,Ohio,Fayette County,29030,28898,86,100
50,2,3,39,49,Ohio,Franklin County,1163414,1180069,4497,1983
50,2,3,39,51,Ohio,Fulton County,42698,42481,111,114
50,2,3,39,53,Ohio,Gallia County,30934,30984,114,109
50,2,3,39,55,Ohio,Geauga County,93389,93374,236,219
50,2,3,39,57,Ohio,Greene County,161573,163620,427,281
50,2,3,39,59,Ohio,Guernsey County,40087,39857,107,81
50,2,3,39,61,Ohio,Hamilton County,802374,800642,2651,1738
50,2,3,39,63,Ohio,Hancock County,74782,75056,219,169
50,2,3,39,65,Ohio,Hardin County,32058,31821,106,55
50,2,3,39,67,Ohio,Harrison County,15864,15803,45,65
50,2,3,39,69,Ohio,Henry County,28215,28223,91,82
50,2,3,39,71,Ohio,Highland County,43589,43430,136,98
50,2,3,39,73,Ohio,Hocking County,29380,29475,83,42
50,2,3,39,75,Ohio,Holmes County,42366,42777,215,50
50,2,3,39,77,Ohio,Huron County,59626,59408,167,153
50,2,3,39,79,Ohio,Jackson County,33225,33149,128,132
50,2,3,39,81,Ohio,Jefferson County,69709,68882,161,213
50,2,3,39,83,Ohio,Knox County,60921,61307,188,121
50,2,3,39,85,Ohio,Lake County,230041,229775,580,543
50,2,3,39,87,Ohio,Lawrence County,62450,62380,163,139
50,2,3,39,89,Ohio,Licking County,166492,167241,498,354
50,2,3,39,91,Ohio,Logan County,45858,45616,123,149
50,2,3,39,93,Ohio,Lorain County,301356,301924,813,714
50,2,3,39,95,Ohio,Lucas County,441815,439620,1472,1042
50,2,3,39,97,Ohio,Madison County,43435,43060,89,119
50,2,3,39,99,Ohio,Mahoning County,238823,237323,607,793
50,2,3,39,101,Ohio,Marion County,66501,66543,192,186
50,2,3,39,103,Ohio,Medina County,172332,173456,446,382
50,2,3,39,105,Ohio,Meigs County,23770,23704,62,58
50,2,3,39,107,Ohio,Mercer County,40814,40809,143,119
50,2,3,39,109,Ohio,Miami County,102506,102846,295,208
50,2,3,39,111,Ohio,Monroe County,14642,14719,37,23
50,2,3,39,113,Ohio,Montgomery County,535153,534923,1710,1289
50,2,3,39,115,Ohio,Morgan County,15054,15088,52,22
50,2,3,39,117,Ohio,Morrow County,34827,34905,95,95
50,2,3,39,119,Ohio,Muskingum County,86074,86228,282,192
50,2,3,39,121,Ohio,Noble County,14645,14700,38,18
50,2,3,39,123,Ohio,Ottawa County,41428,41414,75,143
50,2,3,39,125,Ohio,Paulding County,19614,19400,62,68
50,2,3,39,127,Ohio,Perry County,36058,36233,105,108
50,2,3,39,129,Ohio,Pickaway County,55698,55997,172,98
50,2,3,39,131,Ohio,Pike County,28709,28628,88,47
50,2,3,39,133,Ohio,Portage County,161419,161899,411,331
50,2,3,39,135,Ohio,Preble County,42270,42007,89,118
50,2,3,39,137,Ohio,Putnam County,34499,34392,120,61
50,2,3,39,139,Ohio,Richland County,124475,123076,310,330
50,2,3,39,141,Ohio,Ross County,78064,77605,182,170
50,2,3,39,143,Ohio,Sandusky County,60944,60605,159,134
50,2,3,39,145,Ohio,Scioto County,79499,79233,217,217
50,2,3,39,147,Ohio,Seneca County,56745,56432,141,156
50,2,3,39,149,Ohio,Shelby County,49423,49244,136,108
50,2,3,39,151,Ohio,Stark County,375586,374292,1062,986
50,2,3,39,153,Ohio,Summit County,541781,541281,1563,1264
50,2,3,39,155,Ohio,Trumbull County,210312,208952,502,642
50,2,3,39,157,Ohio,Tuscarawas County,92582,92518,273,257
50,2,3,39,159,Ohio,Union County,52300,53116,165,54
50,2,3,39,161,Ohio,Van Wert County,28744,28694,75,89
50,2,3,39,163,Ohio,Vinton County,13435,13401,42,45
50,2,3,39,165,Ohio,Warren County,212693,215804,655,332
50,2,3,39,167,Ohio,Washington County,61778,61560,146,150
50,2,3,39,169,Ohio,Wayne County,114520,114667,329,295
50,2,3,39,171,Ohio,Williams County,37642,37586,101,127
50,2,3,39,173,Ohio,Wood County,125488,127279,318,208
50,2,3,39,175,Ohio,Wyandot County,22615,22659,66,72
40,3,7,40,0,Oklahoma,Oklahoma,3751351,3786626,13144,8174
50,3,7,40,1,Oklahoma,Adair County,22683,22527,64,25
50,3,7,40,3,Oklahoma,Alfalfa County,5642,5641,13,28
50,3,7,40,5,Oklahoma,Atoka County,14182,14113,48,20
50,3,7,40,7,Oklahoma,Beaver County,5636,5630,7,5
50,3,7,40,9,Oklahoma,Beckham County,22119,22326,94,36
50,3,7,40,11,Oklahoma,Blaine County,11943,9701,40,14
50,3,7,40,13,Oklahoma,Bryan County,42416,43136,128,74
50,3,7,40,15,Oklahoma,Caddo County,29600,29604,117,46
50,3,7,40,17,Oklahoma,Canadian County,115541,119458,392,168
50,3,7,40,19,Oklahoma,Carter County,47557,48074,155,115
50,3,7,40,21,Oklahoma,Cherokee County,46987,47744,153,120
50,3,7,40,23,Oklahoma,Choctaw County,15205,15239,51,33
50,3,7,40,25,Oklahoma,Cimarron County,2475,2481,5,0
50,3,7,40,27,Oklahoma,Cleveland County,255755,261971,789,438
50,3,7,40,29,Oklahoma,Coal County,5925,5932,13,32
50,3,7,40,31,Oklahoma,Comanche County,124098,126072,499,187
50,3,7,40,33,Oklahoma,Cotton County,6193,6154,9,29
50,3,7,40,35,Oklahoma,Craig County,15029,14936,45,38
50,3,7,40,37,Oklahoma,Creek County,69967,70662,224,184
50,3,7,40,39,Oklahoma,Custer County,27469,27727,105,92
50,3,7,40,41,Oklahoma,Delaware County,41487,41374,87,83
50,3,7,40,43,Oklahoma,Dewey County,4810,4760,14,24
50,3,7,40,45,Oklahoma,Ellis County,4151,4041,11,7
50,3,7,40,47,Oklahoma,Garfield County,60580,60706,251,180
50,3,7,40,49,Oklahoma,Garvin County,27576,27374,114,114
50,3,7,40,51,Oklahoma,Grady County,52431,52763,149,157
50,3,7,40,53,Oklahoma,Grant County,4527,4546,10,23
50,3,7,40,55,Oklahoma,Greer County,6239,6151,19,31
50,3,7,40,57,Oklahoma,Harmon County,2922,2933,7,23
50,3,7,40,59,Oklahoma,Harper County,3685,3708,18,2
50,3,7,40,61,Oklahoma,Haskell County,12769,12712,29,20
50,3,7,40,63,Oklahoma,Hughes County,14003,13854,36,31
50,3,7,40,65,Oklahoma,Jackson County,26446,26406,103,46
50,3,7,40,67,Oklahoma,Jefferson County,6472,6437,13,12
50,3,7,40,69,Oklahoma,Johnston County,10957,11073,35,27
